ts	imei	mwra	c.katana	c.dogalize	c.android.youtube	c.android.chrome	c.android.gm	c.raider	c.UCMobile.x86	c.updateassist	c.UCMobile.intl	c.android.vending
2018-05-11 09:39:00	3590433799317662329	0.00000	14.74459	8.75763	13.07221	8.62764	14.57881	59.85905	98.60431	57.92987	78.46541	75.30796
2018-05-11 09:40:00	8630330696303481636	0.00000	7.76196	6.32153	17.59714	11.41647	12.16568	40.60714	45.04576	22.40780	99.13707	25.05215
2018-05-11 09:41:00	359043379931766080	1.00000	13.33765	10.15115	11.38870	10.72546	12.07283	72.41892	71.70136	0.13568	34.83034	18.73446
2018-05-11 09:42:00	3590433799317662337	0.00000	11.46127	8.17005	12.38242	9.66171	10.66385	60.10000	55.46597	25.77965	46.35092	39.39560
2018-05-11 09:43:00	8630330696303481537	0.00000	7.53146	6.61497	11.29924	9.01238	4.11451	32.10283	5.65874	6.37794	86.69354	85.42730
2018-05-11 09:44:00	3590433799317662063	0.00000	15.41565	12.97618	14.01010	10.67435	14.18398	47.92377	43.42634	93.93694	39.94509	39.90473
2018-05-11 09:45:00	8630330696303481388	0.00000	11.32155	4.00914	11.90923	10.52975	8.00181	71.75921	88.81755	57.07048	29.73545	90.58475
2018-05-11 09:46:00	3590433799317661693	1.00000	7.23649	11.73081	5.54973	7.71431	10.74788	50.50955	56.09046	43.76917	70.69051	7.31837
2018-05-11 09:47:00	8630330696303481842	1.00000	6.48024	11.16829	7.99141	10.60582	11.64673	60.65158	89.27513	78.26525	25.46015	96.96215
2018-05-11 09:48:00	359043379931766791	0.00000	10.83071	8.17831	16.54739	6.55923	10.72397	70.66080	89.13555	86.36077	18.05351	92.76821
2018-05-11 09:49:00	863033069630348552	1.00000	7.37730	12.85199	6.32642	8.11771	11.90879	68.84282	74.05827	84.52544	81.37842	79.04419
2018-05-11 09:50:00	8630330696303481008	1.00000	10.47715	11.89607	10.98007	12.38571	13.15039	39.91283	50.58957	21.56991	12.63885	9.56208
2018-05-11 09:51:00	8630330696303481552	1.00000	13.01750	14.07672	11.03393	12.32302	12.32622	44.23284	44.31439	18.60390	56.38827	91.67860
2018-05-11 09:52:00	863033069630348404	0.00000	11.89420	8.26420	12.13399	12.51138	8.90958	35.49612	26.38326	28.59241	92.65209	47.05757
2018-05-11 09:53:00	8630330696303482295	1.00000	8.89957	12.22961	10.16800	8.21474	12.14363	53.53087	0.79601	83.30994	17.33465	46.24998
2018-05-11 09:54:00	3590433799317661313	1.00000	8.72215	10.81666	9.31354	8.03122	11.53811	31.94906	81.32340	78.19361	63.75137	78.07605
2018-05-11 09:55:00	863033069630348461	0.00000	12.11223	8.23066	11.93403	13.99818	9.25453	71.77628	24.79469	20.52571	86.32450	70.87457
2018-05-11 09:56:00	359043379931766262	0.00000	14.14407	8.75938	11.53025	9.55724	8.36652	34.15526	29.92491	65.18441	95.71195	75.25929
2018-05-11 09:57:00	863033069630348594	1.00000	8.38038	13.58297	8.70328	11.25113	11.75282	34.74986	20.68312	26.10092	76.81321	15.23626
2018-05-11 09:58:00	8630330696303482287	1.00000	10.25301	10.06992	11.78482	12.04808	13.18404	30.83406	97.39443	79.96192	20.40084	5.73549
2018-05-11 09:59:00	863033069630348933	1.00000	13.08697	13.43752	11.39796	13.33611	12.36962	21.73544	29.04532	29.86334	54.91039	29.80055
2018-05-11 10:00:00	8630330696303482170	0.00000	13.15080	8.57810	12.46640	13.05926	8.27461	37.04127	88.54249	53.63560	77.14979	37.59198
2018-05-11 10:01:00	8630330696303481966	1.00000	12.85295	12.94250	14.04276	14.75157	13.41061	48.28691	52.08443	64.37602	19.18472	78.37011
2018-05-11 10:02:00	8630330696303482303	1.00000	6.11154	9.43189	10.07330	10.71204	14.68137	43.09991	60.02834	24.17081	31.44009	15.85877
2018-05-11 10:03:00	3590433799317661677	1.00000	9.46180	14.55597	9.49384	9.83188	11.95557	45.21342	27.18826	50.62606	21.59063	85.56079
2018-05-11 10:04:00	8630330696303481164	0.00000	11.67389	10.15345	14.90648	9.54476	13.38596	45.36979	79.16282	59.43151	58.73602	33.10608
2018-05-11 10:05:00	8630330696303482295	1.00000	9.63182	11.88560	11.79351	9.25172	11.03153	59.91271	22.85734	12.25958	14.56695	38.60024
2018-05-11 10:06:00	359043379931766932	0.00000	10.74681	7.32720	12.23946	9.56570	10.43738	51.08788	27.01958	51.38194	79.55344	74.15731
2018-05-11 10:07:00	863033069630348388	1.00000	11.60874	12.07053	14.36173	11.72130	9.34512	44.28426	74.43836	3.48053	97.55411	31.74915
2018-05-11 10:08:00	359043379931766882	1.00000	12.02883	14.71731	12.78141	12.00705	13.23382	49.03374	31.86906	66.08190	90.11016	6.71491
2018-05-11 10:09:00	8630330696303481065	0.00000	17.64020	6.53592	11.54191	6.67990	13.25945	47.07669	56.96909	17.13857	74.78860	59.83985
2018-05-11 10:10:00	863033069630348214	0.00000	12.90272	11.07729	10.64105	10.11556	12.72786	35.05896	69.29563	35.96512	59.29791	94.70641
2018-05-11 10:11:00	359043379931766593	0.00000	11.55421	10.66959	12.50860	11.99539	11.33172	54.08156	10.65796	82.63382	68.44231	40.59162
2018-05-11 10:12:00	359043379931766668	1.00000	9.04755	12.98421	4.92953	9.68016	11.52648	51.14164	81.25237	66.35270	60.02806	57.20620
2018-05-11 10:13:00	8630330696303481875	1.00000	12.12167	13.63180	10.46820	7.70022	12.72877	31.00088	80.23514	25.16289	5.89201	74.75068
2018-05-11 10:14:00	863033069630348610	1.00000	12.84184	13.59796	7.53961	4.14725	11.43606	57.84945	6.90712	6.51758	98.94490	68.29251
2018-05-11 10:15:00	863033069630348628	1.00000	11.51052	14.72970	18.10336	13.90899	9.34981	60.34221	37.98601	38.05068	49.41668	69.50065
2018-05-11 10:16:00	863033069630348958	1.00000	8.99263	13.25751	6.33815	8.48546	8.41721	52.45971	42.16006	45.50999	86.12101	50.70380
2018-05-11 10:17:00	8630330696303481628	0.00000	7.35563	11.36756	10.49791	9.94681	14.17677	77.61109	61.22682	80.95262	88.68068	0.11520
2018-05-11 10:18:00	8630330696303481875	1.00000	12.23475	10.62337	10.77515	7.09287	13.35287	54.12273	65.33982	6.27612	23.12173	56.43343
2018-05-11 10:19:00	8630330696303481198	1.00000	5.71655	9.55086	9.00814	8.18841	13.13406	64.88115	69.95555	76.30188	57.48876	83.62170
2018-05-11 10:20:00	8630330696303481651	0.00000	8.76456	6.69324	15.88717	8.41801	13.11486	53.15426	81.56066	97.87304	31.99929	58.69032
2018-05-11 10:21:00	863033069630348396	1.00000	9.39006	11.73388	11.45600	10.21620	10.61518	53.51396	90.53914	4.46329	70.13301	27.04251
2018-05-11 10:22:00	8630330696303481883	1.00000	4.87422	10.25236	6.62054	9.38431	13.03283	53.23891	85.88176	32.02496	87.20685	62.07057
2018-05-11 10:23:00	359043379931766981	1.00000	14.13535	13.69259	12.13965	16.04438	15.21531	31.96245	43.92311	65.54549	37.08854	55.27413
2018-05-11 10:24:00	359043379931766684	0.00000	11.13684	9.60112	13.29778	13.84448	11.29296	47.13143	32.29086	24.15567	79.23485	10.03049
2018-05-11 10:25:00	8630330696303481487	1.00000	11.87189	14.40894	14.32886	9.68216	8.85305	71.10272	72.88165	47.67538	23.99328	33.31145
2018-05-11 10:26:00	3590433799317661933	0.00000	13.33885	8.90619	11.46547	12.88254	8.38294	33.81401	37.16911	17.19425	6.54865	42.41527
2018-05-11 10:27:00	3590433799317661966	0.00000	9.36099	8.87891	10.90792	9.87317	7.03764	56.70350	43.96901	77.00838	95.37264	36.49201
2018-05-11 10:28:00	863033069630348107	1.00000	14.07176	7.83490	10.87073	13.98608	15.67223	53.64723	81.25151	13.18944	97.83732	65.76570
2018-05-11 10:29:00	359043379931766775	1.00000	7.00212	10.57184	8.41714	6.34771	13.38629	78.10421	95.37652	17.59199	86.27524	62.27722
2018-05-11 10:30:00	8630330696303481990	1.00000	12.78466	15.08812	13.62243	14.23796	11.03406	35.52269	38.29801	81.47598	12.10909	25.20265
2018-05-11 10:31:00	3590433799317661040	1.00000	13.91173	10.72467	12.43187	11.10352	14.96039	26.30853	86.89296	73.33541	7.61640	31.78115
2018-05-11 10:32:00	3590433799317661610	0.00000	9.80642	5.86436	11.94032	8.97629	7.04420	49.28692	24.21401	9.84139	73.79621	67.18616
2018-05-11 10:33:00	3590433799317662097	1.00000	5.72421	10.88436	5.50149	10.66838	10.77262	49.86587	69.87185	67.72040	40.96849	42.73179
2018-05-11 10:34:00	3590433799317661560	0.00000	11.24389	3.59382	14.70700	10.93294	6.52443	75.54354	93.27214	6.55749	39.01430	41.03602
2018-05-11 10:35:00	359043379931766619	0.00000	12.32178	11.69765	10.71376	9.92141	14.01022	65.36843	27.62731	90.84817	40.49383	87.57083
2018-05-11 10:36:00	3590433799317661826	1.00000	10.42549	13.39436	7.27116	4.13217	10.55518	49.87829	34.37197	98.40004	51.81793	45.91770
2018-05-11 10:37:00	8630330696303482352	1.00000	10.16212	11.08247	8.93975	10.13226	10.37800	53.43505	25.72632	14.59200	19.55256	38.94429
2018-05-11 10:38:00	8630330696303482410	1.00000	13.41386	9.98617	11.35352	15.09875	15.17538	51.21670	94.84038	32.57401	87.81738	3.34836
2018-05-11 10:39:00	8630330696303482063	1.00000	6.43670	11.10940	8.52439	7.57317	12.04761	89.16946	66.65145	7.38101	46.68853	66.70747
2018-05-11 10:40:00	359043379931766148	1.00000	13.39698	10.34755	10.11728	13.57392	14.15884	51.95589	89.43698	41.38571	62.07921	54.13568
2018-05-11 10:41:00	359043379931766528	0.00000	8.09981	10.86991	8.56731	8.52616	14.05168	49.60140	11.95661	35.03559	28.23385	63.23425
2018-05-11 10:42:00	8630330696303481610	0.00000	12.35338	7.88020	14.06515	16.88248	4.95605	61.06763	73.40651	37.54411	68.69214	71.75557
2018-05-11 10:43:00	8630330696303481461	1.00000	11.08480	13.67276	16.85366	13.95820	12.02676	51.90915	42.52491	88.88453	5.89279	21.61870
2018-05-11 10:44:00	8630330696303481248	0.00000	10.67833	10.61733	12.09278	8.69108	11.46046	50.43788	71.60544	31.12712	91.75922	10.75795
2018-05-11 10:45:00	8630330696303481024	1.00000	11.54417	11.92975	11.00326	9.12494	9.60682	47.15812	81.98111	16.99612	15.03479	31.72905
2018-05-11 10:46:00	3590433799317661115	1.00000	13.99617	14.24540	12.94007	10.33211	10.81217	28.24294	75.44503	5.92142	70.25204	9.08451
2018-05-11 10:47:00	8630330696303482477	1.00000	11.41990	11.09103	12.53166	11.56399	13.45306	60.65069	59.70851	34.21736	25.08657	97.35539
2018-05-11 10:48:00	8630330696303481925	0.00000	11.19813	9.98676	8.72787	13.27788	9.28387	43.43676	90.11249	80.79849	63.59475	27.33063
2018-05-11 10:49:00	8630330696303482469	1.00000	11.35283	13.25014	13.02676	12.89306	10.85136	68.44690	64.31047	34.47305	98.26272	62.65496
2018-05-11 10:50:00	8630330696303481156	1.00000	11.62782	12.78793	12.78610	14.56478	11.82637	40.07886	88.33917	62.99427	71.46259	12.17434
2018-05-11 10:51:00	359043379931766254	1.00000	8.70333	13.69043	5.93990	10.40916	10.10430	62.84117	43.10394	95.95357	10.97447	9.20106
2018-05-11 10:52:00	3590433799317661107	0.00000	12.88594	10.10449	10.30268	10.13906	6.65311	46.73345	15.48875	43.04581	36.69090	56.27408
2018-05-11 10:53:00	8630330696303481263	1.00000	8.53412	12.20445	9.19938	6.22712	11.94663	76.11683	93.13863	20.38517	24.85894	79.56664
2018-05-11 10:54:00	3590433799317662154	0.00000	8.90477	8.98017	15.06505	14.05009	7.30655	44.94505	6.95976	68.41780	76.09993	52.83670
2018-05-11 10:55:00	3590433799317661461	1.00000	7.26522	10.38393	11.48126	7.86017	15.54362	43.23814	45.02241	95.58956	67.25940	41.64318
2018-05-11 10:56:00	359043379931766494	1.00000	11.31087	9.61024	12.54316	11.92010	13.65009	53.36523	6.29774	69.83792	62.52875	27.56391
2018-05-11 10:57:00	863033069630348354	1.00000	6.61641	12.29064	7.70926	9.08510	11.23268	43.16384	65.76518	81.97334	29.70109	45.95113
2018-05-11 10:58:00	3590433799317662378	0.00000	12.89053	10.99608	12.82965	13.17625	11.83575	39.89357	14.00613	4.56693	84.89959	64.08950
2018-05-11 10:59:00	3590433799317662402	0.00000	14.77524	10.16180	9.01550	12.66082	9.18897	89.89888	76.72994	14.77281	89.10259	23.53941
2018-05-11 11:00:00	863033069630348024	1.00000	8.85911	10.42544	6.43597	6.13945	10.94351	52.52063	60.89513	36.38662	40.52788	21.81955
2018-05-11 11:01:00	3590433799317661982	1.00000	12.67615	14.68432	12.57808	14.55354	14.11624	54.88829	59.27900	53.01207	10.77321	17.07522
2018-05-11 11:02:00	3590433799317661917	1.00000	8.49139	10.38028	7.36729	10.19166	11.46659	55.01006	40.68903	40.10861	79.60949	28.20764
2018-05-11 11:03:00	3590433799317661719	1.00000	7.26720	11.51007	9.95614	7.96117	12.31488	23.70470	60.45809	63.15241	85.02966	96.18464
2018-05-11 11:04:00	3590433799317661222	1.00000	12.74197	12.64150	10.23764	11.31177	13.07859	66.74965	77.86081	55.11340	88.75526	70.04480
2018-05-11 11:05:00	8630330696303482378	1.00000	7.45747	11.45486	9.35712	9.84784	13.15478	64.90781	68.70206	49.43680	51.40461	14.41439
2018-05-11 11:06:00	8630330696303481784	1.00000	6.25856	12.59313	3.69309	8.26815	10.15468	73.10492	33.42772	86.33561	83.14018	91.00385
2018-05-11 11:07:00	359043379931766759	1.00000	6.90796	11.16424	9.59025	9.17019	13.88050	58.83542	24.81412	64.72722	2.06394	92.67299
2018-05-11 11:08:00	359043379931766171	1.00000	13.10556	13.06585	13.75612	13.66155	10.29193	46.46686	71.55769	59.55517	6.80461	16.81607
2018-05-11 11:09:00	8630330696303482162	0.00000	12.38692	9.02963	10.21269	10.47017	9.75713	56.50444	19.85847	5.96456	6.42778	80.58223
2018-05-11 11:10:00	359043379931766924	1.00000	12.78363	13.85180	10.97710	10.69313	13.10925	63.31772	49.08559	92.19515	12.06105	46.87329
2018-05-11 11:11:00	3590433799317661206	0.00000	14.90783	8.83106	7.23908	7.90896	14.73510	53.96090	40.72343	23.07048	89.91343	30.11353
2018-05-11 11:12:00	359043379931766437	0.00000	11.83360	5.98737	12.22446	4.85323	11.61900	19.61327	34.17151	31.62880	46.05148	65.38007
2018-05-11 11:13:00	3590433799317661818	1.00000	6.73809	9.73829	8.70832	7.79524	11.81514	60.07030	72.07757	63.03090	62.35481	78.24017
2018-05-11 11:14:00	8630330696303481446	0.00000	12.92369	6.87937	13.00560	8.62287	8.10922	55.76198	8.41042	72.92669	61.41271	19.84132
2018-05-11 11:15:00	8630330696303482154	1.00000	12.12098	13.62845	11.06446	4.62893	11.16874	54.46496	35.75011	30.46844	19.57684	29.78008
2018-05-11 11:16:00	8630330696303481446	1.00000	11.60944	11.54394	11.23253	11.50497	10.03460	37.40575	78.37482	69.21718	6.09007	97.83064
2018-05-11 11:17:00	359043379931766353	0.00000	11.06907	11.37079	11.38999	9.68625	13.00981	45.39967	29.59621	22.63579	56.06806	93.83291
2018-05-11 11:18:00	3590433799317661081	1.00000	7.12288	9.39681	10.88028	8.93776	14.32109	44.89244	31.81718	53.60104	90.62888	78.31810
2018-05-11 11:19:00	3590433799317661735	1.00000	9.21970	11.10356	7.17088	7.96695	10.97188	75.34400	96.38061	28.06724	11.88749	26.70568
2018-05-11 11:20:00	359043379931766866	1.00000	10.34603	10.25511	9.40938	6.32493	10.17940	58.29414	21.59462	52.12501	68.32936	13.33682
2018-05-11 11:21:00	3590433799317662394	1.00000	9.12744	12.59932	8.75785	6.78564	10.64136	50.43416	77.39666	73.45958	47.18506	18.60626
2018-05-11 11:22:00	8630330696303481818	1.00000	8.22887	10.24646	11.54519	6.89219	14.67746	54.33377	15.57074	25.28333	65.84988	54.12657
2018-05-11 11:23:00	863033069630348792	1.00000	12.89029	11.07059	8.89396	13.44058	14.35416	53.75848	40.93045	95.43513	59.68862	36.19513
2018-05-11 11:24:00	8630330696303481206	1.00000	9.60490	12.82623	8.80082	9.06211	11.45377	42.33443	98.60542	50.91904	68.83637	54.05579
2018-05-11 11:25:00	8630330696303482279	1.00000	12.23782	11.63855	11.57349	16.47070	13.17136	39.67600	0.86011	11.19213	67.85236	76.12135
2018-05-11 11:26:00	359043379931766478	1.00000	6.87663	10.08547	9.60661	10.28608	15.91895	27.92190	20.15603	57.22638	78.21091	12.17717
2018-05-11 11:27:00	3590433799317662444	0.00000	7.03806	14.44502	7.10388	11.05545	13.19974	33.55470	46.78956	54.26458	13.84980	48.34908
2018-05-11 11:28:00	3590433799317662071	0.00000	12.02979	8.48931	13.93409	14.86987	7.22188	35.76332	23.33397	27.19114	30.08950	65.62583
2018-05-11 11:29:00	8630330696303482188	1.00000	10.03290	13.61039	8.75822	10.58919	12.40112	50.06545	83.90941	66.56664	29.28912	46.15467
2018-05-11 11:30:00	8630330696303481024	1.00000	6.86998	10.29626	12.15670	10.36241	16.40306	39.69752	73.92138	5.62661	86.81055	0.15178
2018-05-11 11:31:00	359043379931766825	1.00000	7.43399	12.32205	8.38963	10.07017	12.30225	50.38782	57.20495	70.04897	92.81137	76.93682
2018-05-11 11:32:00	8630330696303481024	1.00000	7.66015	12.12441	9.82444	8.31817	12.90651	36.06971	65.49157	31.55526	84.02280	23.28825
2018-05-11 11:33:00	3590433799317662378	1.00000	11.48377	10.72052	11.46876	14.52842	14.50479	59.48736	34.30624	59.75353	10.90878	59.07955
2018-05-11 11:34:00	3590433799317661180	1.00000	11.73467	13.29308	12.77077	11.24773	12.12750	59.77677	30.93728	81.77916	74.99844	19.04383
2018-05-11 11:35:00	863033069630348750	0.00000	8.88348	10.41357	16.87094	9.91088	8.88288	37.12882	18.67254	61.45609	54.22883	31.18495
2018-05-11 11:36:00	863033069630348040	1.00000	12.59431	9.28973	9.71193	13.91722	13.83226	35.98170	74.48010	55.96422	24.71099	29.75733
2018-05-11 11:37:00	359043379931766122	1.00000	6.71892	10.56849	8.98560	8.42242	14.29577	40.79517	39.35572	92.19820	89.77177	92.97109
2018-05-11 11:38:00	3590433799317661172	0.00000	13.68130	9.58918	12.83808	15.70368	8.25292	51.31785	80.53623	94.12014	64.95546	72.48795
2018-05-11 11:39:00	8630330696303482162	1.00000	11.04412	12.23260	13.33871	14.73565	12.25352	43.35978	1.30024	6.85546	31.99821	75.30802
2018-05-11 11:40:00	3590433799317661081	1.00000	10.94789	13.00858	7.83106	6.50459	11.15439	63.15769	15.93243	28.16820	0.00000	84.54843
2018-05-11 11:41:00	8630330696303481685	0.00000	13.81806	10.02762	14.04532	16.20807	13.38883	56.21202	91.37737	23.45480	85.04103	47.75722
2018-05-11 11:42:00	3590433799317662378	1.00000	10.67530	10.09434	12.76025	9.60129	10.47937	51.83826	69.42732	28.79620	84.02657	20.35759
2018-05-11 11:43:00	8630330696303482063	0.00000	12.77535	9.17875	13.21955	12.80113	14.04137	45.59682	97.24502	23.27261	17.95867	8.71629
2018-05-11 11:44:00	863033069630348180	1.00000	10.09911	13.33551	9.14994	9.23436	13.85981	49.84266	18.84624	78.93258	75.71605	48.83266
2018-05-11 11:45:00	3590433799317661511	1.00000	9.51207	11.19958	10.11422	6.72182	12.71105	19.65734	15.77373	81.31630	40.27140	5.06252
2018-05-11 11:46:00	359043379931766189	1.00000	10.86573	11.24657	11.98368	11.01657	10.59546	55.83465	29.58623	77.35074	60.36546	10.17677
2018-05-11 11:47:00	359043379931766882	1.00000	9.11806	12.49037	8.93207	9.46844	13.15656	57.74753	30.66169	98.99765	17.39236	41.25137
2018-05-11 11:48:00	8630330696303481156	1.00000	6.30966	11.87712	7.62336	10.85601	11.88852	41.98326	0.49909	90.31243	84.70444	96.71873
2018-05-11 11:49:00	359043379931766791	1.00000	13.63246	11.42124	11.04828	14.11470	15.93410	52.70824	66.84258	86.36600	75.10365	7.16595
2018-05-11 11:50:00	863033069630348339	0.00000	12.09731	7.49814	13.69197	10.81860	10.00792	51.88926	2.09177	27.09990	18.71822	31.34624
2018-05-11 11:51:00	359043379931766106	1.00000	11.14353	8.04865	12.09782	11.14095	9.56839	29.89590	41.10697	51.75873	92.44382	35.78327
2018-05-11 11:52:00	8630330696303482436	1.00000	12.63757	13.84640	12.37010	9.46388	11.31866	38.36995	62.47839	54.21924	83.10746	4.26907
2018-05-11 11:53:00	359043379931766932	1.00000	7.31837	10.79514	9.62711	9.77460	13.33574	54.83359	67.42172	91.52194	72.66021	75.06348
2018-05-11 11:54:00	8630330696303481867	0.00000	11.18917	5.27426	12.59968	12.61601	7.91764	66.48152	58.07357	98.07780	48.22730	2.85379
2018-05-11 11:55:00	8630330696303481198	1.00000	7.20991	11.07706	7.19889	9.71488	10.33093	20.32229	36.08696	53.29320	33.77611	70.88923
2018-05-11 11:56:00	8630330696303481032	1.00000	12.20818	9.48396	10.96386	15.64246	16.17677	70.70599	50.48669	72.37284	4.56804	35.92634
2018-05-11 11:57:00	359043379931766130	0.00000	17.08757	7.78962	6.88166	6.77272	15.00485	66.68271	3.71559	30.28575	45.85546	80.41295
2018-05-11 11:58:00	863033069630348255	1.00000	12.36026	11.30536	14.22483	12.77558	9.53094	48.27598	5.10143	30.23487	90.78327	84.73228
2018-05-11 11:59:00	359043379931766809	0.00000	11.22081	7.76998	10.37903	13.65315	5.33464	65.81900	53.17050	37.78673	82.39602	89.13177
2018-05-11 12:00:00	3590433799317661727	1.00000	6.07137	11.20282	6.07412	10.69774	14.19381	37.40517	88.64216	49.45968	82.24004	39.53312
2018-05-11 12:01:00	863033069630348867	1.00000	16.52056	8.50427	9.24642	10.02116	14.36009	35.68436	82.92581	87.42657	98.22154	67.00751
2018-05-11 12:02:00	8630330696303481321	0.00000	13.76930	11.26008	12.82602	10.47068	10.64563	51.36517	25.71269	63.35470	76.07035	73.60666
2018-05-11 12:03:00	3590433799317661214	0.00000	11.51127	5.79490	10.51767	8.64238	9.67740	59.38032	87.40142	57.51537	3.28901	49.30033
2018-05-11 12:04:00	359043379931766825	1.00000	11.62573	14.08534	6.59538	6.37773	9.78711	45.00681	70.09552	43.88289	62.64189	34.11756
2018-05-11 12:05:00	3590433799317661131	1.00000	12.55939	11.94572	10.15307	11.97816	10.49321	73.52735	47.60835	87.07829	99.63508	27.08928
2018-05-11 12:06:00	359043379931766338	1.00000	9.75263	12.76120	13.17307	15.04977	12.80373	50.78990	9.77084	33.96261	67.58203	90.45564
2018-05-11 12:07:00	359043379931766148	1.00000	7.22498	9.17777	9.24743	9.57157	12.73762	54.40670	97.39826	50.49951	4.16536	35.87319
2018-05-11 12:08:00	8630330696303481693	1.00000	8.24564	10.46192	8.03387	8.69944	13.29390	36.62295	82.31596	15.01569	32.84665	88.21095
2018-05-11 12:09:00	8630330696303482105	0.00000	12.44479	8.71028	12.87189	5.70769	8.72461	33.14535	39.35711	98.00262	26.94547	11.32037
2018-05-11 12:10:00	359043379931766510	1.00000	12.33933	12.55407	11.51780	13.44585	13.00712	70.32366	64.37975	27.69136	45.48083	69.59012
2018-05-11 12:11:00	863033069630348941	1.00000	12.75900	7.54192	11.28467	11.65028	10.21275	47.02658	25.32533	26.49811	11.83328	23.12934
2018-05-11 12:12:00	8630330696303482055	1.00000	10.34929	14.54271	11.90439	10.54225	10.17846	25.97733	85.44093	17.74777	72.70580	25.36019
2018-05-11 12:13:00	8630330696303481263	1.00000	12.60752	12.04061	12.52478	14.54438	11.42097	50.58102	31.10078	96.01555	44.61749	8.67317
2018-05-11 12:14:00	8630330696303481214	1.00000	8.56669	12.39716	9.39453	7.06930	10.75557	46.51674	89.16718	77.62407	32.36716	92.45610
2018-05-11 12:15:00	8630330696303481842	0.00000	9.82856	10.14608	11.64203	11.08661	7.84808	63.08735	36.67763	0.99956	14.79178	23.38405
2018-05-11 12:16:00	359043379931766452	1.00000	8.68798	14.09584	11.19243	7.29179	8.84655	33.75438	43.95153	64.64960	54.51192	30.74241
2018-05-11 12:17:00	8630330696303481198	1.00000	12.50282	13.33337	12.34360	15.93024	13.96594	50.31585	53.24135	14.61940	55.99107	23.72596
2018-05-11 12:18:00	863033069630348040	1.00000	11.88518	11.01321	10.93140	12.51457	12.00536	49.14241	56.45473	8.20766	48.83800	64.79492
2018-05-11 12:19:00	863033069630348776	0.00000	10.83553	11.53308	12.08075	12.81829	9.23807	54.70498	56.72951	78.07322	35.28588	41.88305
2018-05-11 12:20:00	3590433799317661750	0.00000	6.93733	8.44335	13.52035	11.69423	12.62121	60.24996	61.88704	42.56608	44.06718	52.53966
2018-05-11 12:21:00	8630330696303482204	1.00000	6.79956	11.57023	8.91037	8.52867	13.83497	56.64126	2.12396	21.40188	35.15521	34.12904
2018-05-11 12:22:00	8630330696303481891	1.00000	10.80385	13.26568	9.21290	7.19970	12.29498	39.63401	50.17255	4.55844	94.08291	65.78709
2018-05-11 12:23:00	8630330696303481560	0.00000	8.10759	3.63087	16.09129	4.38874	9.73930	50.33354	93.99354	79.37813	12.95947	41.44204
2018-05-11 12:24:00	359043379931766817	0.00000	12.08461	8.59309	13.12658	9.10837	8.19280	52.79412	48.45166	49.11916	99.05627	30.64377
2018-05-11 12:25:00	8630330696303481131	1.00000	10.55939	13.03150	11.52801	8.76343	9.41270	63.45803	64.50765	47.42591	12.99212	50.94424
2018-05-11 12:26:00	8630330696303482394	1.00000	6.88948	11.31223	8.31784	12.60429	13.42593	61.84865	83.42937	57.66232	12.53610	86.77883
2018-05-11 12:27:00	863033069630348933	0.00000	8.31690	6.55329	11.73822	11.69151	5.00377	66.21927	82.92862	74.57721	58.07175	96.45666
2018-05-11 12:28:00	8630330696303481685	0.00000	12.06317	6.64497	16.57884	9.18304	13.63890	30.69644	68.22637	48.54966	73.13983	37.13343
2018-05-11 12:29:00	8630330696303481925	1.00000	6.78709	11.61673	9.51620	7.93522	11.77575	75.81666	38.11936	81.11049	30.83013	76.14192
2018-05-11 12:30:00	863033069630348552	0.00000	11.33408	10.66085	17.47580	9.34765	14.88305	21.92074	29.79347	18.32280	53.42157	15.11527
2018-05-11 12:31:00	8630330696303481982	1.00000	8.09340	13.44335	6.09391	11.23623	10.84847	38.09862	54.35279	57.34351	80.42723	16.23565
2018-05-11 12:32:00	3590433799317662188	0.00000	11.77124	10.50818	12.25504	16.48685	8.39761	61.68482	17.83098	17.02753	11.74036	33.19288
2018-05-11 12:33:00	3590433799317661537	0.00000	13.25630	10.64942	10.98556	10.04298	10.85954	54.39761	53.15698	61.27066	35.16932	79.95385
2018-05-11 12:34:00	8630330696303482253	1.00000	12.19256	12.41651	8.13504	9.57913	13.24291	35.71988	27.54768	35.29349	78.72166	12.05033
2018-05-11 12:35:00	3590433799317661503	1.00000	12.65927	13.79615	6.48395	3.61237	9.28669	64.34678	1.79813	84.25911	94.90947	61.51348
2018-05-11 12:36:00	359043379931766296	1.00000	13.94646	10.88990	10.69554	17.01946	15.43467	30.06966	26.79723	22.91452	87.38003	1.41489
2018-05-11 12:37:00	3590433799317662378	1.00000	13.58221	8.70611	13.14306	15.76657	13.86314	61.41659	25.22766	14.82566	99.70042	66.57398
2018-05-11 12:38:00	3590433799317661222	0.00000	11.23102	6.97695	11.89107	16.05411	5.49447	42.87138	54.96746	97.27811	43.84231	49.57542
2018-05-11 12:39:00	3590433799317661354	1.00000	7.17899	11.54844	6.31382	9.58048	9.91017	41.94719	80.73031	90.83886	51.93161	73.00885
2018-05-11 12:40:00	8630330696303482493	1.00000	9.97051	11.23395	10.90416	7.07435	12.64709	39.12526	90.57781	45.87125	69.07235	93.01606
2018-05-11 12:41:00	3590433799317661784	1.00000	11.62661	11.73404	12.69183	12.49173	11.35182	55.10201	42.90956	41.60757	50.39196	99.90035
