latitude	longitude	store_name	code	location	imei
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	863033069630348438
49.88307	-119.48568	Kelowna	CA	America/Vancouver	359043379931766908
36.08497	9.37082	Siliana	TN	Africa/Tunis	863033069630348438
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	8630330696303482485
41.6764	-91.58045	Coralville	US	America/Chicago	359043379931766296
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	3590433799317661735
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317662378
22.75218	72.68533	Kheda	IN	Asia/Kolkata	8630330696303481735
45.51667	4.86667	Vienne	FR	Europe/Paris	359043379931766833
5.90702	116.10146	Donggongon	MY	Asia/Kuching	8630330696303481966
36.92574	14.72443	Ragusa	IT	Europe/Rome	863033069630348966
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	863033069630348289
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766908
10.15031	-73.9614	El Copey	CO	America/Bogota	3590433799317661750
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	3590433799317661586
49.13645	8.91229	Eppingen	DE	Europe/Berlin	8630330696303482279
38.06084	-97.92977	Hutchinson	US	America/Chicago	8630330696303482154
53.37596	51.3452	Otradnyy	RU	Europe/Samara	3590433799317661719
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	3590433799317662139
25.49043	85.94001	Teghra	IN	Asia/Kolkata	8630330696303481271
31.12406	-97.90308	Copperas Cove	US	America/Chicago	8630330696303481388
38.54491	-121.74052	Davis	US	America/Los_Angeles	8630330696303482097
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317661453
41.72063	12.6723	Ariccia	IT	Europe/Rome	3590433799317662220
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	359043379931766668
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	863033069630348370
41.0051	-73.78458	Scarsdale	US	America/New_York	359043379931766098
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	8630330696303481941
11.86064	9.0027	Gaya	NG	Africa/Lagos	8630330696303481560
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317661230
53.49389	-1.29243	Mexborough	GB	Europe/London	8630330696303482394
16.0438	120.4861	Manaoag	PH	Asia/Manila	8630330696303482386
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	3590433799317661842
40.87363	14.34085	Volla	IT	Europe/Rome	863033069630348792
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317661883
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	359043379931766320
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	863033069630348933
44.99012	-123.02621	Keizer	US	America/Los_Angeles	3590433799317661552
34.9	137.5	Shinshiro	JP	Asia/Tokyo	863033069630348016
52.26083	7.00417	Losser	NL	Europe/Amsterdam	359043379931766932
6.15038	6.83042	Nkpor	NG	Africa/Lagos	359043379931766866
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303481636
50.50301	13.63617	Most	CZ	Europe/Prague	3590433799317661958
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661842
39.22493	42.85693	Patnos	TR	Europe/Istanbul	359043379931766874
45.73333	4.91667	Bron	FR	Europe/Paris	863033069630348552
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	8630330696303481362
50.82709	6.9747	Wesseling	DE	Europe/Berlin	359043379931766882
54.84444	38.16694	Kashira	RU	Europe/Moscow	8630330696303482402
41.09246	45.36561	Qazax	AZ	Asia/Baku	863033069630348917
31.28092	74.85849	Patti	IN	Asia/Kolkata	863033069630348461
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	8630330696303481842
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303481602
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	359043379931766395
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	863033069630348818
38.47917	-1.325	Jumilla	ES	Europe/Madrid	8630330696303481917
50.8	3.16667	Wevelgem	BE	Europe/Brussels	8630330696303481578
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303481529
40.57788	-73.95958	Brighton Beach	US	America/New_York	863033069630348941
40.2737	-76.88442	Harrisburg	US	America/New_York	3590433799317662345
54.39304	53.26023	Bavly	RU	Europe/Moscow	3590433799317662113
34.9	137.5	Shinshiro	JP	Asia/Tokyo	8630330696303481404
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348768
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	359043379931766692
34.56861	105.89333	Beidao	CN	Asia/Shanghai	359043379931766551
30.17746	-81.38758	Palm Valley	US	America/New_York	8630330696303481750
40.65995	-111.99633	Kearns	US	America/Denver	3590433799317661362
10.31672	123.89071	Cebu City	PH	Asia/Manila	863033069630348669
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	863033069630348057
50.56149	4.69889	Gembloux	BE	Europe/Brussels	863033069630348305
35.06544	1.04945	Frenda	DZ	Africa/Algiers	3590433799317661958
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	359043379931766809
48.25	16.4	Floridsdorf	AT	Europe/Vienna	8630330696303482311
2.41669	30.98551	Paidha	UG	Africa/Kampala	8630330696303482469
27.85	112.9	Xiangtan	CN	Asia/Shanghai	8630330696303482212
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481701
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	359043379931766833
-3.74912	-73.25383	Iquitos	PE	America/Lima	3590433799317661495
40.72371	-73.95097	Greenpoint	US	America/New_York	3590433799317661404
42.4251	-71.06616	Malden	US	America/New_York	359043379931766502
39.00622	-77.4286	Sterling	US	America/New_York	359043379931766072
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	8630330696303481271
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	863033069630348917
59.80917	30.38167	Shushary	RU	Europe/Moscow	8630330696303481982
26.18924	-98.15529	San Juan	US	America/Chicago	3590433799317661008
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	863033069630348339
51.38673	0.30367	Hartley	GB	Europe/London	3590433799317661545
41.55815	-73.0515	Waterbury	US	America/New_York	8630330696303481032
41.24264	16.50104	Bisceglie	IT	Europe/Rome	863033069630348347
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317661834
41.55838	-81.56929	Collinwood	US	America/New_York	8630330696303482469
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	8630330696303481107
50.82709	6.9747	Wesseling	DE	Europe/Berlin	8630330696303481313
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348040
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	8630330696303481933
41.27621	-72.86843	East Haven	US	America/New_York	8630330696303481636
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317661792
46.7055	38.2739	Yeysk	RU	Europe/Moscow	8630330696303481362
25.67927	-80.31727	Kendall	US	America/New_York	3590433799317661990
-32.45242	-71.23106	La Ligua	CL	America/Santiago	8630330696303482204
23.15678	-81.24441	Varadero	CU	America/Havana	8630330696303481560
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	863033069630348958
27.85	112.9	Xiangtan	CN	Asia/Shanghai	3590433799317661693
39.08367	-84.50855	Covington	US	America/New_York	863033069630348271
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303481248
51.38673	0.30367	Hartley	GB	Europe/London	8630330696303481321
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	863033069630348552
54.52156	9.5586	Schleswig	DE	Europe/Berlin	8630330696303482147
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317662287
0.46005	34.11169	Busia	KE	Africa/Nairobi	863033069630348701
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	359043379931766114
25.75728	75.37991	Deoli	IN	Asia/Kolkata	3590433799317662196
31.28092	74.85849	Patti	IN	Asia/Kolkata	8630330696303481610
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317662329
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	8630330696303481503
32.52515	-93.75018	Shreveport	US	America/Chicago	8630330696303481636
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317661362
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	8630330696303481966
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317661016
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	8630330696303482485
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303482261
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	8630330696303481214
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303481891
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	8630330696303481651
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	863033069630348933
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	863033069630348289
52.4089	31.3237	Dobrush	BY	Europe/Minsk	3590433799317661917
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	359043379931766296
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	863033069630348305
40.63316	-74.13653	Port Richmond	US	America/New_York	8630330696303481271
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	3590433799317661644
34.25	135.31667	Iwade	JP	Asia/Tokyo	359043379931766759
48.98994	2.1699	Herblay	FR	Europe/Paris	863033069630348412
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	8630330696303481990
34.15429	3.50309	Messaad	DZ	Africa/Algiers	359043379931766205
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	3590433799317661487
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	3590433799317661719
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303482469
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	863033069630348008
39.43534	-84.20299	Lebanon	US	America/New_York	3590433799317662279
40.68066	-73.47429	Massapequa	US	America/New_York	359043379931766148
34.25807	-88.70464	Tupelo	US	America/Chicago	8630330696303481578
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	359043379931766460
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303482394
29.38242	70.91106	Alipur	PK	Asia/Karachi	8630330696303482154
51.40148	-1.32471	Newbury	GB	Europe/London	863033069630348933
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	8630330696303481636
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	863033069630348750
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317661503
43.4125	23.225	Montana	BG	Europe/Sofia	3590433799317661701
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	863033069630348370
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348594
19.32932	-98.1664	Contla	MX	America/Mexico_City	359043379931766791
14.62578	121.12251	Antipolo	PH	Asia/Manila	863033069630348891
35.25064	-91.73625	Searcy	US	America/Chicago	863033069630348602
52.66277	-2.01111	Great Wyrley	GB	Europe/London	3590433799317661800
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	863033069630348297
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661982
-10.91111	-37.07167	Aracaju	BR	America/Maceio	3590433799317661735
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	3590433799317661479
35.25064	-91.73625	Searcy	US	America/Chicago	8630330696303481974
52.68333	0.93333	East Dereham	GB	Europe/London	8630330696303481677
35.72917	10.58082	Msaken	TN	Africa/Tunis	359043379931766536
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	359043379931766551
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	8630330696303481537
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303481685
32.5007	-94.74049	Longview	US	America/Chicago	863033069630348198
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	8630330696303482493
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317662311
45.51667	4.86667	Vienne	FR	Europe/Paris	3590433799317661859
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	359043379931766841
48.21644	9.02596	Albstadt	DE	Europe/Berlin	8630330696303481040
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	3590433799317662451
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	3590433799317661511
38.91817	-78.19444	Front Royal	US	America/New_York	3590433799317661214
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303482121
10.15031	-73.9614	El Copey	CO	America/Bogota	3590433799317661651
40.70995	0.57856	Amposta	ES	Europe/Madrid	863033069630348537
49.5099	6.74549	Losheim	DE	Europe/Berlin	359043379931766585
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	8630330696303481313
40.65538	-74.38987	Scotch Plains	US	America/New_York	3590433799317661545
49.5099	6.74549	Losheim	DE	Europe/Berlin	8630330696303481941
41.54566	-71.29144	Middletown	US	America/New_York	8630330696303482402
38.96667	-0.18333	Gandia	ES	Europe/Madrid	863033069630348883
52.59319	13.32127	Wittenau	DE	Europe/Berlin	3590433799317661420
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317662022
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	863033069630348974
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	8630330696303481438
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	359043379931766700
40.67705	-73.89125	Cypress Hills	US	America/New_York	8630330696303482469
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303481701
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	359043379931766700
45.44694	8.62118	Novara	IT	Europe/Rome	3590433799317661701
5.84752	-5.682	Lakota	CI	Africa/Abidjan	8630330696303481982
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317662055
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	3590433799317661305
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317662204
41.72059	-87.70172	Evergreen Park	US	America/Chicago	8630330696303482063
44.27804	-88.27205	Kaukauna	US	America/Chicago	8630330696303481800
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303482014
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303481875
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	8630330696303482212
-16.25	-69.08333	Yunguyo	PE	America/Lima	3590433799317661891
7.6	4.18333	Olupona	NG	Africa/Lagos	359043379931766841
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303482006
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	3590433799317661339
53.19146	-2.52398	Winsford	GB	Europe/London	3590433799317662139
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766502
41.85059	-87.882	Westchester	US	America/Chicago	3590433799317661206
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	863033069630348370
42	21.32778	Saraj	MK	Europe/Skopje	8630330696303481172
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	863033069630348578
40.24537	-75.64963	Pottstown	US	America/New_York	3590433799317662170
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	863033069630348578
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	863033069630348420
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	359043379931766288
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766841
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	8630330696303481677
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303481420
-8.28333	-35.03333	Cabo	BR	America/Recife	8630330696303481768
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	863033069630348271
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	863033069630348487
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	359043379931766676
52.41667	0.75	Thetford	GB	Europe/London	3590433799317661362
52.4089	31.3237	Dobrush	BY	Europe/Minsk	8630330696303481859
55.25	24.75	Ukmerge	LT	Europe/Vilnius	863033069630348693
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	359043379931766908
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	8630330696303482493
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	3590433799317661149
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	3590433799317661396
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	359043379931766569
40.5576	-74.28459	Woodbridge	US	America/New_York	8630330696303481339
24.96334	10.18003	Ghat	LY	Africa/Tripoli	3590433799317661032
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	8630330696303481743
51.40148	-1.32471	Newbury	GB	Europe/London	8630330696303481230
10.61285	12.19458	Biu	NG	Africa/Lagos	3590433799317662485
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	3590433799317661529
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	863033069630348644
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	3590433799317661370
49.13645	8.91229	Eppingen	DE	Europe/Berlin	863033069630348461
50.82882	-0.32247	Lancing	GB	Europe/London	359043379931766569
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	359043379931766304
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	8630330696303482147
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303482030
21.59983	71.21169	Amreli	IN	Asia/Kolkata	3590433799317661735
39.09112	-94.41551	Independence	US	America/Chicago	8630330696303482428
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317661545
39.32288	-76.72803	Woodlawn	US	America/New_York	3590433799317662485
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	8630330696303481701
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	8630330696303481586
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317662352
26.18924	-98.15529	San Juan	US	America/Chicago	359043379931766098
43.54072	-116.56346	Nampa	US	America/Boise	8630330696303481230
46.18396	6.10237	Onex	CH	Europe/Zurich	863033069630348719
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317661701
36.92574	14.72443	Ragusa	IT	Europe/Rome	8630330696303481677
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303482279
42.93369	-72.27814	Keene	US	America/New_York	863033069630348883
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	359043379931766569
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	863033069630348180
14.66	120.56528	Pilar	PH	Asia/Manila	863033069630348164
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	3590433799317662329
-33.38056	-56.52361	Durazno	UY	America/Montevideo	359043379931766163
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	8630330696303481990
10.15031	-73.9614	El Copey	CO	America/Bogota	3590433799317661073
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	359043379931766130
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	8630330696303481917
38.54491	-121.74052	Davis	US	America/Los_Angeles	359043379931766148
37.60876	-77.37331	Mechanicsville	US	America/New_York	359043379931766957
52.21099	7.02238	Gronau	DE	Europe/Berlin	8630330696303481727
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766171
41.47892	-87.45476	Schererville	US	America/Chicago	3590433799317662436
25.6439	77.9129	Narwar	IN	Asia/Kolkata	3590433799317661248
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	359043379931766817
42.4251	-71.06616	Malden	US	America/New_York	359043379931766346
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303481388
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317661511
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	359043379931766742
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	359043379931766981
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303482162
53.59337	9.47629	Stade	DE	Europe/Berlin	359043379931766759
-4.24444	-42.29444	Barras	BR	America/Fortaleza	3590433799317661008
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	8630330696303482089
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	3590433799317661271
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	8630330696303482386
45.9836	12.70038	Cordenons	IT	Europe/Rome	8630330696303482121
51.08468	7.11393	Burscheid	DE	Europe/Berlin	8630330696303481024
-11.94306	-76.70944	Chosica	PE	America/Lima	359043379931766460
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	8630330696303482410
25.67927	-80.31727	Kendall	US	America/New_York	8630330696303481867
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317662253
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	8630330696303481362
59.37722	28.19028	Narva	EE	Europe/Tallinn	3590433799317661081
50.598427	13.610242	Litvínov	CZ	Europe/Prague	8630330696303481156
42.16808	-88.42814	Huntley	US	America/Chicago	359043379931766403
14.8361	120.97844	Guyong	PH	Asia/Manila	359043379931766288
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	3590433799317661974
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348503
20.88098	75.11937	Parola	IN	Asia/Kolkata	863033069630348545
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303481792
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317661404
43.86682	-79.2663	Markham	CA	America/Toronto	863033069630348016
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303481222
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	863033069630348214
42.35843	-71.05977	Boston	US	America/New_York	8630330696303482014
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	863033069630348818
-31.95224	115.8614	Perth	AU	Australia/Perth	3590433799317662451
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	359043379931766197
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	863033069630348131
54.90083	38.07083	Stupino	RU	Europe/Moscow	8630330696303481834
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	863033069630348438
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	8630330696303481826
44.92801	4.8951	Valence	FR	Europe/Paris	863033069630348537
5.20856	-74.73584	Honda	CO	America/Bogota	8630330696303481339
34.15429	3.50309	Messaad	DZ	Africa/Algiers	3590433799317662444
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303481461
6.45407	3.39467	Lagos	NG	Africa/Lagos	3590433799317661503
43.83125	5.03586	Cavaillon	FR	Europe/Paris	8630330696303481537
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	863033069630348115
41.91886	8.73812	Ajaccio	FR	Europe/Paris	359043379931766643
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303481586
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	863033069630348222
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	8630330696303481487
-31.95224	115.8614	Perth	AU	Australia/Perth	863033069630348610
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	3590433799317661107
43.61058	1.33467	Colomiers	FR	Europe/Paris	8630330696303481115
27.85	112.9	Xiangtan	CN	Asia/Shanghai	863033069630348503
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	8630330696303481693
10.13361	124.84472	Maasin	PH	Asia/Manila	359043379931766171
33.41012	-91.06177	Greenville	US	America/Chicago	863033069630348065
53.59337	9.47629	Stade	DE	Europe/Berlin	359043379931766924
44.92801	4.8951	Valence	FR	Europe/Paris	863033069630348438
46.7055	38.2739	Yeysk	RU	Europe/Moscow	8630330696303481040
5.6561	-75.87877	Andes	CO	America/Bogota	359043379931766700
10.31672	123.89071	Cebu City	PH	Asia/Manila	8630330696303481792
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	359043379931766098
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	863033069630348909
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303481719
40.5576	-74.28459	Woodbridge	US	America/New_York	8630330696303481479
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	863033069630348685
10.7375	122.9666	Talisay	PH	Asia/Manila	359043379931766015
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	863033069630348438
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	3590433799317661677
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	3590433799317662493
49.593777	17.250879	Olomouc	CZ	Europe/Prague	863033069630348529
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	8630330696303481503
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	3590433799317661842
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	3590433799317662386
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	863033069630348289
29.38242	70.91106	Alipur	PK	Asia/Karachi	359043379931766577
46.32313	-0.45877	Niort	FR	Europe/Paris	8630330696303482113
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317662311
50.82882	-0.32247	Lancing	GB	Europe/London	8630330696303482378
30.81383	75.16878	Moga	IN	Asia/Kolkata	8630330696303481164
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	863033069630348511
10.61285	12.19458	Biu	NG	Africa/Lagos	8630330696303481529
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	8630330696303482196
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	3590433799317661677
39.57582	-105.11221	Ken Caryl	US	America/Denver	359043379931766346
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317661263
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	359043379931766999
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	3590433799317661420
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303482444
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	359043379931766528
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317662246
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	8630330696303481156
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	863033069630348206
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348347
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	8630330696303482238
26.11527	86.59509	Supaul	IN	Asia/Kolkata	863033069630348339
50.26729	-119.27337	Vernon	CA	America/Vancouver	8630330696303482212
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	8630330696303481388
55.39485	43.83992	Arzamas	RU	Europe/Moscow	359043379931766999
-8.05389	-34.88111	Recife	BR	America/Recife	863033069630348487
44.73941	-93.12577	Rosemount	US	America/Chicago	359043379931766866
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	8630330696303481578
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317661602
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	3590433799317661784
51.88333	8.51667	Verl	DE	Europe/Berlin	8630330696303482451
50.9803	11.32903	Weimar	DE	Europe/Berlin	359043379931766676
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	8630330696303482360
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	359043379931766106
51.65	-0.2	Barnet	GB	Europe/London	359043379931766023
45.49428	-122.86705	Aloha	US	America/Los_Angeles	863033069630348057
48.77644	2.29026	Sceaux	FR	Europe/Paris	8630330696303482196
10.31672	123.89071	Cebu City	PH	Asia/Manila	359043379931766015
