ts	imei	mwra	p.system	p.android.gm	p.android.settings	p.android.chrome	p.android.packageinstaller	p.android.documentsui	p.android.externalstorage	p.android.vending	p.olauncher	p.android.defcontainer	p.dogalize	p.browser.provider	p.notifier	p.gms.persistent	p.inputmethod.latin	p.katana	p.google	p.process.gapps	p.android.gms	p.simulator
2018-05-09 21:01:00	8630330696303482089	0.00000	7.32477	9.43110	10.31648	9.46058	12.32192	11.66682	10.59456	35.39555	0.00456	73.89090	42.68795	67.78130	42.23750	56.53394	71.05098	97.50434	46.29820	49.19163	70.64357	26.57240
2018-05-09 21:02:00	8630330696303482261	0.00000	8.42612	8.53495	6.49046	9.46766	7.90318	13.37882	6.69650	71.19348	0.00195	59.13496	41.45064	73.09602	29.96220	12.64628	8.94196	3.04851	28.41206	32.89596	90.04656	81.64238
2018-05-09 21:03:00	359043379931766387	1.00000	9.13582	7.59655	10.27433	10.11544	12.32721	8.80009	9.57984	76.23435	0.00068	78.55175	53.55972	41.85165	18.95193	23.83026	1.85006	48.44662	86.59278	25.58585	51.20447	82.20641
2018-05-09 21:04:00	3590433799317661982	1.00000	8.97250	9.40484	9.98457	11.40567	9.47527	8.28341	11.86791	44.98237	0.00428	53.32922	21.83223	51.30485	40.96654	69.18497	99.81807	94.62632	5.20428	1.94635	73.04214	55.29007
2018-05-09 21:05:00	3590433799317662238	0.00000	6.47215	8.50263	10.37505	12.84933	10.87391	5.39091	6.97033	52.34396	0.00182	54.17932	62.84331	51.63165	13.47382	16.44824	14.33808	93.33846	76.55416	16.84711	94.93655	20.93279
2018-05-09 21:06:00	8630330696303481560	1.00000	10.75528	7.06778	9.58226	10.38955	10.33164	7.65970	11.85077	45.02128	0.00076	42.80084	47.03882	50.98593	27.98797	64.72530	33.08366	81.32559	20.60043	80.66224	17.18215	0.29436
2018-05-09 21:07:00	3590433799317661024	0.00000	15.48513	7.28677	10.26132	7.97460	11.72167	10.66605	10.65050	60.47552	0.00077	60.08644	41.41133	41.71003	94.27961	86.72408	36.42760	25.04760	99.34796	40.92187	77.81711	0.85561
2018-05-09 21:08:00	359043379931766932	0.00000	12.02936	9.08455	9.64547	10.04149	12.69028	10.08545	10.92458	45.42360	0.00302	51.11649	36.46723	41.60079	81.64143	7.00774	96.15227	15.91268	84.25105	19.58843	30.85227	2.62522
2018-05-09 21:09:00	863033069630348107	0.00000	11.68133	7.76597	8.85205	9.22975	12.00636	12.83779	8.28833	59.62176	0.00121	69.62767	35.86935	60.68610	41.57298	93.39398	18.97910	65.76726	83.20938	35.86575	63.51346	38.95397
2018-05-09 21:10:00	3590433799317662139	0.00000	11.30518	10.15500	8.59009	7.60840	12.67537	11.48228	11.79282	38.93787	0.00888	63.05421	61.31442	41.05891	51.26292	86.36367	22.19313	56.88569	75.06799	45.59580	49.85200	86.52390
2018-05-09 21:11:00	359043379931766916	1.00000	9.01658	10.33033	7.75406	13.37617	9.23825	8.61874	12.31118	48.76968	0.01020	77.64389	76.09083	41.77621	58.26217	70.64007	95.19886	56.04232	84.53250	97.44479	14.89446	8.44658
2018-05-09 21:12:00	359043379931766437	1.00000	9.68796	8.00051	12.79278	10.81240	15.38766	8.04022	9.38243	60.71648	0.00132	53.44092	35.69465	34.05947	45.98269	82.65015	34.64545	80.66181	76.37851	75.65047	50.50023	53.56822
2018-05-09 21:13:00	3590433799317662477	1.00000	9.21764	9.81618	12.15797	7.98926	14.61600	10.98610	10.41430	48.44819	0.00661	43.43779	52.81884	45.72862	69.35021	23.12282	46.49400	43.71975	96.41400	14.08359	10.21102	13.14151
2018-05-09 21:14:00	3590433799317661438	1.00000	7.83575	5.55218	10.47045	11.62649	14.36012	4.56244	13.58161	30.30509	0.00018	57.71185	56.48307	37.83703	2.04419	12.26167	97.08030	50.51220	69.03455	6.10851	42.51965	12.38355
2018-05-09 21:15:00	3590433799317662006	1.00000	9.61446	6.54191	11.05822	8.78471	9.19433	7.83347	7.68018	39.15313	0.00068	29.54819	42.43195	52.84203	51.87800	28.85733	66.75078	73.75597	74.07001	61.87144	23.45800	18.69230
2018-05-09 21:16:00	863033069630348156	1.00000	8.83148	8.83860	7.97607	11.63623	11.13209	12.16889	13.11119	45.52593	0.00282	62.46856	53.76357	49.76359	95.47927	88.02692	54.54321	19.63164	68.02663	31.07007	96.88866	61.55497
2018-05-09 21:17:00	359043379931766486	1.00000	9.86199	10.08829	8.74956	13.33199	14.25582	10.90861	11.40847	71.09653	0.00821	70.31235	45.86780	42.54889	0.51940	8.44025	8.57945	43.00387	87.91107	17.30409	61.07053	84.90906
2018-05-09 21:18:00	863033069630348719	0.00000	11.30584	14.18185	10.54422	9.84420	11.27416	12.51046	7.75813	29.65583	0.46831	42.13512	49.14591	38.13301	60.45338	24.60979	62.06810	65.45212	15.97920	28.76069	32.11669	73.70159
2018-05-09 21:19:00	3590433799317661800	0.00000	12.23998	6.93819	8.58332	7.32493	11.90814	10.40353	13.71319	60.31314	0.00062	60.36331	46.56201	25.92882	19.58520	38.51152	5.69737	43.60118	8.36365	31.34742	26.14475	75.67073
2018-05-09 21:20:00	359043379931766031	1.00000	11.02788	9.87915	8.83669	10.43471	13.09138	11.60475	8.35135	39.48988	0.00673	50.62587	49.90193	72.21522	78.76148	45.30967	75.14728	61.73638	38.97299	81.09887	69.12235	55.91866
2018-05-09 21:21:00	3590433799317661081	1.00000	9.29708	10.80412	9.71654	10.21849	15.07642	8.30307	8.91130	53.79173	0.01634	68.08958	45.32610	46.11199	73.34673	99.91046	80.96134	98.58033	89.59167	60.44366	11.38815	39.29409
2018-05-09 21:22:00	3590433799317661313	1.00000	9.07579	5.49424	6.22303	8.13239	9.97431	7.92623	13.87293	41.74703	0.00045	40.64338	39.48272	46.41175	48.99506	93.81523	65.32132	75.72119	17.92689	23.24847	65.08661	91.74232
2018-05-09 21:23:00	3590433799317661271	1.00000	8.18171	11.49536	6.65078	13.43902	13.85654	9.23555	12.65555	57.69494	0.03221	62.08270	54.73013	78.50106	97.38383	65.94108	29.02939	83.25286	45.87434	89.95973	14.11573	86.53802
2018-05-09 21:24:00	359043379931766965	0.00000	12.31726	16.77515	12.27203	10.40880	9.20293	14.26184	10.19430	62.26691	6.26096	37.71221	49.01978	40.45406	81.38385	76.08150	31.20775	8.12940	6.10883	52.13038	84.72278	35.56526
2018-05-09 21:25:00	8630330696303481370	1.00000	5.15052	6.87000	10.54624	9.79174	12.83678	4.85713	13.87056	42.66388	0.00047	59.32015	53.97703	55.19717	89.98800	36.82691	30.96179	39.77728	17.89778	32.57324	78.45436	77.63728
2018-05-09 21:26:00	359043379931766916	1.00000	5.98147	8.71669	11.54985	14.08572	15.99427	9.20470	11.10950	47.51392	0.00237	47.83591	39.36625	42.81824	93.97861	97.47341	2.92887	91.79385	13.64327	92.74759	40.19035	40.64854
2018-05-09 21:27:00	8630330696303481479	0.00000	10.21406	10.65060	8.66162	8.95331	12.65313	11.42835	9.31407	55.80732	0.01409	62.84287	59.34134	38.82892	35.37800	27.46342	82.52836	27.40155	88.11729	40.06115	60.01832	39.42979
2018-05-09 21:28:00	359043379931766015	0.00000	13.16479	7.36165	8.86045	8.84005	12.04919	12.26542	10.45031	44.55845	0.00090	40.82406	43.05235	42.67431	43.18110	65.91015	30.96845	94.63792	35.99332	63.69426	1.33003	35.35325
2018-05-09 21:29:00	359043379931766122	1.00000	8.71758	8.80657	9.67759	13.18094	10.70414	3.81307	12.39269	77.59398	0.00257	23.86835	32.24821	46.66232	30.94196	82.12139	95.39705	57.04923	63.53392	2.68325	31.32539	69.27069
2018-05-09 21:30:00	3590433799317662469	0.00000	12.90265	9.01532	7.80067	9.42208	11.84874	14.94341	13.96041	59.24649	0.00299	46.22628	51.85042	49.61417	27.45482	35.48330	76.83025	96.30947	24.49670	22.90426	39.09049	63.51842
2018-05-09 21:31:00	3590433799317661925	1.00000	9.60537	8.25132	11.25415	7.81139	11.64651	8.61331	7.64711	59.53091	0.00163	64.24272	32.63686	40.64638	78.91864	9.68477	46.87395	81.95113	81.14237	79.43301	37.96982	78.70212
2018-05-09 21:32:00	8630330696303481131	1.00000	7.50295	9.06993	8.33719	9.47875	9.47308	8.91699	13.51598	57.61802	0.00333	65.07112	53.74087	56.88873	36.91858	79.38720	97.25237	35.65885	43.52571	53.69839	58.58624	1.42780
2018-05-09 21:33:00	3590433799317661180	1.00000	11.60505	7.05257	14.53954	7.36515	11.71164	8.52693	6.98863	68.05321	0.00073	56.95819	49.65579	41.14616	81.54865	82.48005	33.99799	39.33085	47.01582	45.18838	11.78736	65.69909
2018-05-09 21:34:00	8630330696303481917	0.00000	10.76181	8.98235	6.54695	8.11508	12.50399	9.57241	10.78883	56.11890	0.00296	48.49927	28.83564	53.79401	85.62846	67.50401	1.38240	98.34756	26.80201	32.33217	70.41566	67.78938
2018-05-09 21:35:00	359043379931766072	1.00000	8.61652	8.33039	8.64914	10.93709	10.42208	8.12501	13.25531	47.81301	0.00169	40.35783	33.99335	38.99534	18.58427	82.63220	5.90128	85.70719	34.42192	56.23887	85.03588	76.40175
2018-05-09 21:36:00	359043379931766254	1.00000	8.37593	10.70310	8.03999	11.49375	12.67982	9.18427	13.71460	43.98159	0.01502	35.89244	57.38616	35.30662	74.20070	38.32989	29.52689	93.06212	96.14326	59.92773	96.82117	43.44501
2018-05-09 21:37:00	8630330696303482204	0.00000	10.35973	8.92085	7.26142	7.37395	11.17082	11.08964	6.99681	55.56266	0.00269	49.49019	56.86840	71.97184	15.52066	15.55207	2.33132	63.90863	62.18663	78.80036	52.55768	53.48473
2018-05-09 21:38:00	3590433799317661743	1.00000	8.09603	7.09246	12.30934	8.27780	8.90150	8.03651	7.57554	67.80450	0.00071	52.61961	20.22398	26.21404	12.01355	34.77783	19.90001	49.33510	68.23064	51.05637	76.32187	7.48749
2018-05-09 21:39:00	3590433799317661529	1.00000	4.21719	7.41639	13.07212	10.33216	9.69713	6.89858	7.69662	52.44680	0.00103	58.96052	66.69848	35.28183	14.70499	9.52327	89.59748	78.41224	97.87739	78.63859	71.76732	32.14039
2018-05-09 21:40:00	3590433799317661230	0.00000	13.43702	8.66370	8.44133	8.71635	13.20459	11.65609	8.88581	53.61216	0.00230	48.63206	38.17502	27.98196	66.07868	20.87160	2.06068	91.49870	21.99975	32.30107	44.94205	31.73218
2018-05-09 21:41:00	359043379931766510	0.00000	13.05114	15.82253	8.63773	6.93775	9.46838	13.97635	8.34705	55.99439	2.41524	65.73237	46.57143	36.39393	8.94305	45.17634	55.44069	20.09407	44.57340	41.50496	63.95906	92.48367
2018-05-09 21:42:00	359043379931766940	1.00000	7.33807	8.91833	8.06152	14.32712	13.52532	5.99264	7.50316	41.28646	0.00283	44.53962	32.59539	26.30248	31.94748	96.95370	68.10301	49.90064	24.22435	6.59344	22.28829	27.73374
2018-05-09 21:43:00	863033069630348628	1.00000	8.11988	7.92544	11.17006	5.77535	10.47641	8.45472	7.97991	72.90731	0.00121	48.67485	52.83428	43.88242	21.33737	65.14903	1.08850	21.93255	90.26572	46.86129	44.85612	87.46626
2018-05-09 21:44:00	863033069630348271	0.00000	9.73496	9.08936	13.14401	10.88575	13.31033	12.18615	8.95264	39.64547	0.00334	53.12767	42.12631	39.39241	69.73938	52.91307	19.33486	56.09004	78.81148	5.23273	92.10400	58.53404
2018-05-09 21:45:00	863033069630348669	1.00000	5.80547	10.10236	6.45858	11.90448	13.66764	9.49684	14.00699	49.64097	0.00829	53.60376	35.30755	61.46917	44.47128	82.78176	58.77093	37.22820	57.88892	78.17802	31.12531	20.49847
2018-05-09 21:46:00	8630330696303482147	0.00000	14.74750	7.47373	8.32681	7.92846	10.74411	12.36733	12.02517	53.79875	0.00093	58.70096	43.06878	44.40424	31.55482	85.03073	87.60833	59.99645	75.35171	78.16650	55.25785	78.18036
2018-05-09 21:47:00	3590433799317662279	1.00000	8.36486	9.45958	11.25118	10.07890	11.75155	8.37106	7.77648	33.80506	0.00477	59.29548	70.64590	73.09616	19.76692	34.24985	62.53408	60.50351	49.95961	45.13479	71.38615	73.22335
2018-05-09 21:48:00	3590433799317661735	1.00000	9.21785	6.29396	13.92052	3.87933	13.59283	8.77640	8.69539	49.79785	0.00057	32.79817	47.06413	41.50303	79.17454	95.15677	2.47006	13.25581	21.20787	93.26181	61.62928	8.62069
2018-05-09 21:49:00	359043379931766791	1.00000	8.62785	10.35201	12.81616	9.31493	12.19855	9.02196	7.71625	58.25724	0.01055	59.85912	52.06871	27.42784	46.04948	68.27157	35.16886	30.73753	32.60695	90.02318	82.66325	9.13317
2018-05-09 21:50:00	3590433799317662493	1.00000	7.39957	7.13405	9.23009	12.87580	15.14883	5.83853	11.83585	69.53058	0.00075	84.24111	41.89615	41.12245	0.51813	52.40647	99.74060	14.35493	72.19318	20.80945	38.98545	55.37685
2018-05-09 21:51:00	863033069630348057	0.00000	12.44155	13.94382	6.80416	8.97234	11.63344	12.85255	7.20396	47.93446	0.36932	51.43152	27.65688	44.99715	55.95510	16.67034	44.80395	46.75449	93.60820	89.44123	64.04244	67.90011
2018-05-09 21:52:00	8630330696303481818	0.00000	11.83709	11.15632	11.68347	9.10780	13.18832	10.93833	11.45308	35.60075	0.02320	60.85618	32.35373	53.37447	96.06259	17.11767	64.63354	18.25144	97.45279	41.83592	50.77585	34.05296
2018-05-09 21:53:00	863033069630348255	0.00000	9.20263	10.65574	6.73801	9.55426	12.07515	13.02292	8.65514	36.16285	0.01427	66.47254	49.08626	47.01076	94.35076	3.39053	35.92613	68.80699	12.62476	22.31294	20.39269	83.04306
2018-05-09 21:54:00	359043379931766445	1.00000	5.03487	5.73290	12.02765	10.21863	12.15943	7.49327	9.30504	52.77076	0.00041	58.94095	48.20948	19.60290	90.43015	4.35924	31.34285	20.35734	5.31053	92.12814	18.94472	94.09967
2018-05-09 21:55:00	863033069630348776	1.00000	8.84338	2.99734	10.81313	13.25817	13.59939	2.11760	8.55499	48.78469	0.00015	40.21576	38.37826	55.28762	95.30371	39.86102	17.67658	8.86326	57.57291	66.81979	35.78805	77.99630
2018-05-09 21:56:00	8630330696303481271	0.00000	13.33446	13.41740	6.93322	12.45322	16.15117	9.13070	3.16001	46.96840	0.21832	38.59950	48.83376	40.38520	75.18669	73.01583	37.84419	94.67234	42.51081	93.50880	53.27541	20.39444
2018-05-09 21:57:00	863033069630348354	1.00000	7.49476	7.57108	12.57025	10.14444	12.88394	6.91361	8.54293	47.98831	0.00116	42.71832	36.68726	35.78041	19.00868	22.66903	77.50589	14.83242	41.16311	86.27778	38.56802	91.79328
2018-05-09 21:58:00	3590433799317662188	1.00000	7.79077	9.04222	9.25949	13.65103	13.29785	8.59290	9.90962	66.32306	0.00324	64.87436	15.81646	50.23061	90.87855	30.03355	6.79981	33.26756	66.62949	1.10909	21.80541	56.36588
2018-05-09 21:59:00	863033069630348610	0.00000	10.39744	9.13400	8.62855	9.19748	12.36004	11.35044	12.17129	65.14735	0.00312	53.72903	32.06094	65.09203	35.52756	73.44758	22.54379	58.65233	1.01202	37.21130	74.41757	90.29436
2018-05-09 22:00:00	8630330696303481388	0.00000	11.12533	11.58540	8.21667	7.49148	10.94436	10.01741	5.93088	34.59866	0.03529	78.19000	57.07554	34.73335	36.72888	50.68823	55.65306	9.22997	6.79911	55.81756	79.43913	40.02613
2018-05-09 22:01:00	3590433799317661727	0.00000	11.82921	12.48434	7.72596	9.23345	12.73150	10.77906	6.00291	44.32689	0.08629	50.77345	52.49835	63.63059	49.79324	61.28595	41.83671	51.83982	76.18741	50.11850	26.37790	43.43055
2018-05-09 22:02:00	3590433799317662246	1.00000	6.68267	12.15882	7.43616	11.72115	13.68993	12.94865	12.63978	51.86335	0.06230	59.66176	32.80395	47.00806	84.08797	55.37182	10.96984	73.70129	74.46234	98.25755	39.19966	80.56921
2018-05-09 22:03:00	359043379931766882	0.00000	10.92558	9.45842	13.26606	6.85415	10.76880	12.33855	11.52320	24.74132	0.00440	79.45912	56.55485	48.23067	77.68765	67.07731	69.03505	0.90385	29.28276	17.05414	5.25635	82.27247
2018-05-09 22:04:00	8630330696303482436	1.00000	8.52809	7.95711	9.72322	10.99886	11.56665	7.60682	12.62820	65.44900	0.00135	68.75995	50.10416	45.83136	94.50436	1.40476	85.90457	38.71344	61.96349	71.32505	48.18401	10.09535
2018-05-09 22:05:00	3590433799317662246	1.00000	8.17895	9.33989	9.48419	9.42596	10.96343	6.78832	14.20958	54.23338	0.00427	44.68627	55.83262	56.13748	23.66841	63.90568	49.57440	71.75266	46.08670	21.92054	22.22947	72.81334
2018-05-09 22:06:00	8630330696303481784	1.00000	7.83821	10.68592	7.47437	10.29463	10.01748	10.98555	14.08399	38.26159	0.01489	48.73704	56.80547	8.43073	38.72683	28.63043	86.96282	92.81617	70.43830	90.39172	27.63410	1.14735
2018-05-09 22:07:00	359043379931766817	1.00000	6.02258	9.24470	8.99198	9.65498	10.77394	8.22222	12.46152	55.20752	0.00346	69.83903	35.74698	20.48658	91.79307	62.19027	42.03030	79.82758	72.82362	51.01343	90.28772	54.83918
2018-05-09 22:08:00	8630330696303482105	0.00000	12.36716	5.37820	10.15175	5.18491	12.36309	13.21779	10.91225	46.60449	0.00083	51.33416	51.75062	50.16021	38.29534	82.00628	13.09645	78.83073	82.14269	94.22571	96.54891	57.16038
2018-05-09 22:09:00	8630330696303481750	1.00000	9.20476	9.99228	11.66627	13.11096	12.24467	6.93715	12.92438	68.24161	0.00743	54.51548	53.15264	34.22837	33.69207	63.31276	59.96296	49.82059	92.98907	98.32676	93.43257	10.99475
2018-05-09 22:10:00	359043379931766585	1.00000	10.49387	10.19620	12.83308	9.68554	11.84056	6.69172	6.03037	51.41386	0.00902	42.61987	69.15908	35.02214	44.24150	85.61938	4.65407	26.74907	63.02566	5.81903	7.80439	63.57440
2018-05-09 22:11:00	863033069630348305	0.00000	9.47456	9.78328	9.08366	11.25929	9.30844	8.24033	12.08231	43.52757	0.00619	21.36775	58.36948	62.62512	46.55506	80.68904	2.27855	4.65829	24.56685	3.99306	33.17367	47.22499
2018-05-09 22:12:00	8630330696303481883	0.00000	11.60021	6.51450	8.39261	6.76191	12.31244	11.19738	11.30681	34.41047	0.00036	72.20549	32.62070	50.70631	50.49922	83.71555	75.36396	34.75631	20.81155	52.95329	9.83235	55.34952
2018-05-09 22:13:00	863033069630348453	0.00000	10.54138	5.49332	12.11053	9.38153	12.18511	5.09136	15.07973	46.28860	0.00050	46.01389	52.29347	39.60476	78.85530	57.82384	48.25903	94.97341	92.99388	38.36921	92.56541	39.13118
2018-05-09 22:14:00	3590433799317662261	1.00000	10.81401	6.91605	10.16321	13.07412	12.04881	8.83881	8.99654	49.96489	0.00071	65.81981	62.92171	37.67147	2.46689	68.27562	98.97254	39.14563	52.03680	69.66647	1.33454	90.31930
2018-05-09 22:15:00	8630330696303481107	0.00000	12.88886	9.43718	8.67122	11.06573	11.67851	10.80189	14.99275	57.73039	0.00463	56.18633	52.36686	43.35191	6.52379	75.49437	50.60501	29.55138	25.38612	67.51521	29.10687	45.81753
2018-05-09 22:16:00	359043379931766692	0.00000	13.41845	7.55358	9.70602	9.71788	12.89000	11.07934	11.95579	56.64103	0.00097	54.26533	41.14415	51.44558	92.02080	50.16760	51.10745	8.92813	77.28372	66.53316	21.79076	97.87506
2018-05-09 22:17:00	359043379931766965	1.00000	11.01349	8.34994	5.70539	12.90708	12.33462	7.04535	12.94104	53.12948	0.00161	55.64067	50.92608	50.55623	39.01416	34.44729	15.62088	30.17504	53.96497	14.70551	13.62847	47.21077
2018-05-09 22:18:00	8630330696303481230	1.00000	9.19438	6.88065	10.84084	8.10053	10.20720	8.60220	7.94211	56.86679	0.00073	62.24391	44.66251	43.70180	84.42884	12.92368	59.11575	83.28468	90.67686	50.11546	35.94123	80.89422
2018-05-09 22:19:00	3590433799317661099	0.00000	11.19926	11.39932	7.35058	10.40955	13.49600	9.90168	3.76346	47.19192	0.02929	65.75619	44.96136	51.75321	16.01732	85.59279	13.52038	93.04481	30.85287	5.24453	40.01411	60.29412
2018-05-09 22:20:00	863033069630348511	1.00000	10.17431	10.57379	13.27816	7.83217	14.14906	9.64058	10.52502	86.88742	0.01286	42.90358	43.92255	64.29271	77.85204	48.97969	42.48738	31.03747	44.83537	96.49321	91.91082	76.79201
2018-05-09 22:21:00	8630330696303482410	0.00000	11.22455	11.29344	9.79768	8.77623	11.40489	13.65015	9.78892	39.99014	0.02640	73.00994	30.31269	57.05647	56.66504	4.37819	7.19254	83.47277	14.76652	85.28903	72.06522	10.79735
2018-05-09 22:22:00	8630330696303482477	1.00000	9.26761	8.99219	11.26450	8.07089	14.58963	9.64896	10.94714	66.16865	0.00286	55.70041	71.95339	29.04792	0.73813	75.62577	17.80229	25.42986	92.05562	91.73688	87.23737	61.10771
2018-05-09 22:23:00	8630330696303481412	1.00000	8.32176	9.70856	12.93896	11.85902	10.52825	7.76675	6.99851	48.55491	0.00573	49.02435	34.02940	34.90160	59.38138	57.83744	80.89765	91.39804	28.23068	14.43039	3.98276	99.76921
2018-05-09 22:24:00	359043379931766353	1.00000	6.16899	8.21834	8.03155	9.59592	12.93072	7.78274	12.01457	46.22762	0.00174	47.61961	48.06855	38.59691	59.90906	79.37056	86.19043	81.17057	41.37361	38.61654	75.13532	67.55441
2018-05-09 22:25:00	359043379931766809	1.00000	7.60003	6.72316	7.70572	10.89158	10.95171	7.38515	14.32145	37.29965	0.00109	70.61084	43.67239	59.85450	98.24273	7.35263	24.48893	27.54508	68.24620	98.98809	33.92024	89.78947
2018-05-09 22:26:00	863033069630348750	0.00000	6.30434	9.76068	9.29747	10.24516	13.41484	11.94920	12.29137	28.42751	0.00606	51.26780	46.94088	26.98286	92.36667	26.72713	81.10180	33.12743	37.65934	13.09098	73.86892	84.80629
2018-05-09 22:27:00	863033069630348321	0.00000	9.37594	9.24777	8.85543	7.72981	9.32189	12.63863	9.85208	52.85927	0.00372	72.92637	45.88695	60.60608	28.83215	23.50942	11.29108	80.67969	21.08525	31.14181	29.80142	11.54322
2018-05-09 22:28:00	3590433799317662402	0.00000	9.28329	6.88318	10.03934	13.49682	11.41189	7.21454	9.82898	37.22509	0.00084	54.51140	58.45020	31.42822	23.20613	49.86219	44.53067	11.12393	76.39334	14.70426	79.82840	42.79622
2018-05-09 22:29:00	359043379931766940	1.00000	10.00511	8.47007	8.09429	15.80752	13.81351	8.52602	10.56639	55.34243	0.00199	62.39622	41.41268	51.81908	62.41811	69.60062	3.89593	88.58032	67.11505	60.96971	46.51460	63.12165
2018-05-09 22:30:00	359043379931766379	1.00000	10.45067	7.92169	11.33738	10.71824	11.58989	9.05313	8.88695	50.72412	0.00138	44.52974	50.85752	55.60695	49.93042	12.30520	32.90730	24.03919	2.47153	67.22710	99.27830	66.32239
2018-05-09 22:31:00	8630330696303481123	1.00000	12.15977	4.26300	11.07769	7.51159	12.16445	10.36150	9.41499	29.46533	0.00068	80.31688	51.13300	68.55440	33.76430	59.78659	9.53961	71.63878	32.54759	27.39202	9.92388	84.28235
2018-05-09 22:32:00	8630330696303482436	1.00000	11.63815	7.06297	12.73786	12.87362	10.72623	6.19453	9.83427	41.97363	0.00075	61.75333	40.34714	56.90665	29.55107	11.69451	95.57830	72.59058	29.65686	15.74520	86.31158	36.82339
2018-05-09 22:33:00	359043379931766049	1.00000	9.71495	8.84384	7.15959	15.23503	12.12812	5.54655	10.74912	49.74974	0.00268	52.90831	50.06105	53.71693	19.25955	44.29446	17.52855	25.65474	64.11510	30.07728	14.78767	89.69085
2018-05-09 22:34:00	3590433799317661834	0.00000	10.33751	10.61929	6.36262	9.87235	11.06964	11.67647	15.75312	46.74445	0.01347	58.05080	54.41241	24.41475	35.33846	62.10117	33.17544	13.90327	50.78043	72.62380	60.48642	39.00729
2018-05-09 22:35:00	3590433799317661552	1.00000	6.75680	7.69772	8.62309	12.42443	13.24188	7.82417	11.27846	43.37052	0.00113	41.51373	49.67810	57.63712	64.99266	73.87792	76.72830	66.90506	88.75742	36.37285	79.53101	47.86475
2018-05-09 22:36:00	8630330696303482477	0.00000	13.03169	8.72491	7.29309	9.68063	12.76651	12.92954	13.66568	38.44447	0.00246	65.68617	72.28451	42.50459	20.79071	55.19578	23.46269	62.24238	51.14182	32.03420	9.64737	40.87615
2018-05-09 22:37:00	863033069630348628	1.00000	3.66765	7.81168	9.02523	9.83691	14.07241	6.68867	12.98229	50.34846	0.00095	49.39450	41.55002	35.46144	45.43568	9.60323	21.59928	83.72652	74.31800	38.84021	8.97997	32.68027
2018-05-09 22:38:00	3590433799317662097	0.00000	11.02582	9.31129	7.70593	9.73676	13.81250	10.43027	11.32977	65.11607	0.00394	72.63268	59.52725	45.28586	56.03542	43.65904	6.56285	43.88019	66.75423	75.35639	84.20915	51.92211
2018-05-09 22:39:00	8630330696303481016	1.00000	6.38439	8.33608	11.25634	10.28926	9.54202	6.82019	7.62689	56.27820	0.00158	51.21968	34.29869	43.12823	71.22403	5.07864	58.45306	52.75221	81.75816	28.44982	67.86774	85.53696
2018-05-09 22:40:00	3590433799317661198	0.00000	13.50147	11.83260	8.97760	12.89146	14.52260	13.74837	5.69408	50.12971	0.04512	62.93324	44.43456	57.07242	57.18308	12.89493	12.95346	30.65118	92.61406	83.66353	26.54207	84.49799
2018-05-09 22:41:00	359043379931766874	1.00000	13.48920	14.66398	9.41030	10.14102	11.88997	14.22590	8.30374	60.91237	0.75885	53.51093	71.85344	36.88801	65.21138	97.36071	0.80608	59.85376	87.85093	34.46055	11.89774	18.15720
2018-05-09 22:42:00	359043379931766189	1.00000	8.35077	9.07086	11.58936	8.71164	10.77538	7.56604	6.60848	38.98080	0.00313	62.97430	54.58823	32.24427	20.37018	77.65741	69.39839	73.92984	88.12452	80.86635	15.07941	67.32952
2018-05-09 22:43:00	3590433799317661990	1.00000	7.03436	6.13621	11.92022	12.95312	11.33364	3.67903	5.42310	51.72078	0.00038	26.08953	33.75313	61.41818	74.10866	46.58108	94.85656	7.31756	77.46008	0.59068	31.65566	36.87818
2018-05-09 22:44:00	8630330696303481206	1.00000	8.36031	10.46502	8.66935	12.36619	10.37703	5.64507	10.65825	73.67425	0.01173	52.55110	41.74477	38.06259	54.02014	36.24803	16.74969	97.18742	20.61870	4.44979	34.59819	72.74463
2018-05-09 22:45:00	3590433799317662063	1.00000	9.34085	9.77942	12.75001	6.38462	11.05125	9.47870	7.91222	58.30579	0.00620	61.10039	50.75378	42.69144	47.70670	99.14324	39.65712	57.04049	56.28162	35.18113	77.93322	90.90738
2018-05-09 22:46:00	863033069630348263	0.00000	15.95807	13.08761	6.38167	7.25817	13.20649	14.12757	9.90877	53.95653	0.15701	56.18431	50.70402	32.51756	92.64935	92.41518	44.42286	75.68827	23.03596	34.98551	11.58637	2.51417
2018-05-09 22:47:00	8630330696303481198	0.00000	12.04304	9.57752	10.10564	7.36517	10.00060	13.37338	11.16406	58.96763	0.00518	62.91014	55.49704	54.27743	84.96056	10.69902	53.58306	72.54450	68.24302	87.10223	31.23692	59.56846
2018-05-09 22:48:00	8630330696303481974	1.00000	6.24413	9.66695	11.89774	7.72267	11.64031	8.57206	8.41328	27.41940	0.00563	40.83960	40.74923	53.53822	43.32502	16.10053	59.45712	75.29217	46.47850	47.72477	12.95816	0.64919
2018-05-09 22:49:00	359043379931766767	0.00000	11.06936	8.41973	4.65620	11.03447	13.56934	10.23315	16.76916	42.30981	0.00193	57.06372	66.46490	46.11027	10.79779	42.48223	81.58389	6.16865	46.47753	88.42398	12.40274	0.13074
2018-05-09 22:50:00	3590433799317661354	0.00000	12.49175	9.66770	10.24585	7.68556	12.19962	11.61407	8.56814	48.23861	0.00551	66.09070	50.19676	42.76623	28.59262	8.35023	14.92816	32.46985	21.53552	67.00853	71.27580	22.95380
